mid,tie,w_poss,l_poss
Paris-Saint-Germain-Rodez-January-13-2023-Division-1-Feminine,False,63,37
Bordeaux-Dijon-January-14-2023-Division-1-Feminine,False,55,45
Soyaux-Lyon-January-14-2023-Division-1-Feminine,False,67,33
Guingamp-Le-Havre-January-14-2023-Division-1-Feminine,True,43,57
Montpellier-Stade-de-Reims-January-14-2023-Division-1-Feminine,False,47,53
Paris-FC-Fleury-January-15-2023-Division-1-Feminine,False,39,61
Fleury-Paris-Saint-Germain-January-20-2023-Division-1-Feminine,True,24,76
Stade-de-Reims-Bordeaux-January-21-2023-Division-1-Feminine,False,54,46
Le-Havre-Paris-FC-January-21-2023-Division-1-Feminine,False,53,47
Dijon-Guingamp-January-21-2023-Division-1-Feminine,False,51,49
Lyon-Montpellier-January-21-2023-Division-1-Feminine,False,62,38
Bordeaux-Montpellier-February-3-2023-Division-1-Feminine,False,56,44
Rodez-Lyon-February-4-2023-Division-1-Feminine,False,65,35
Guingamp-Stade-de-Reims-February-4-2023-Division-1-Feminine,False,42,58
Soyaux-Fleury-February-4-2023-Division-1-Feminine,False,54,46
Paris-FC-Dijon-February-4-2023-Division-1-Feminine,False,59,41
Paris-Saint-Germain-Le-Havre-February-5-2023-Division-1-Feminine,False,72,28
Rodez-Soyaux-February-10-2023-Division-1-Feminine,False,52,48
Le-Havre-Soyaux-February-25-2023-Division-1-Feminine,False,56,44
Fleury-Rodez-February-25-2023-Division-1-Feminine,False,51,49
Montpellier-Guingamp-February-25-2023-Division-1-Feminine,False,42,58
Stade-de-Reims-Paris-FC-February-25-2023-Division-1-Feminine,False,55,45
Lyon-Bordeaux-February-26-2023-Division-1-Feminine,False,72,28
Dijon-Paris-Saint-Germain-February-26-2023-Division-1-Feminine,False,71,29
Paris-FC-Montpellier-March-10-2023-Division-1-Feminine,False,55,45
Fleury-Lyon-March-10-2023-Division-1-Feminine,False,68,32
Soyaux-Dijon-March-11-2023-Division-1-Feminine,True,52,48
Rodez-Le-Havre-March-11-2023-Division-1-Feminine,False,50,50
Guingamp-Bordeaux-March-11-2023-Division-1-Feminine,False,48,52
Paris-Saint-Germain-Stade-de-Reims-March-12-2023-Division-1-Feminine,False,68,32
Le-Havre-Fleury-March-24-2023-Division-1-Feminine,True,41,59
Bordeaux-Paris-FC-March-25-2023-Division-1-Feminine,True,45,55
Dijon-Rodez-March-25-2023-Division-1-Feminine,False,47,53
Stade-de-Reims-Soyaux-March-25-2023-Division-1-Feminine,False,59,41
Lyon-Guingamp-March-25-2023-Division-1-Feminine,False,60,40
Montpellier-Paris-Saint-Germain-March-26-2023-Division-1-Feminine,False,63,37
Rodez-Stade-de-Reims-March-31-2023-Division-1-Feminine,False,50,50
Paris-FC-Guingamp-March-31-2023-Division-1-Feminine,True,59,41
Fleury-Dijon-April-1-2023-Division-1-Feminine,False,59,41
Soyaux-Montpellier-April-1-2023-Division-1-Feminine,False,52,48
Paris-Saint-Germain-Bordeaux-April-2-2023-Division-1-Feminine,False,72,28
Le-Havre-Lyon-April-2-2023-Division-1-Feminine,False,67,33
Dijon-Le-Havre-April-15-2023-Division-1-Feminine,False,54,46
Stade-de-Reims-Fleury-April-15-2023-Division-1-Feminine,False,48,52
Bordeaux-Soyaux-April-15-2023-Division-1-Feminine,False,52,48
Guingamp-Paris-Saint-Germain-April-16-2023-Division-1-Feminine,False,74,26
Rodez-Montpellier-April-16-2023-Division-1-Feminine,False,57,43
Lyon-Paris-FC-April-16-2023-Division-1-Feminine,False,57,43
Soyaux-Guingamp-May-6-2023-Division-1-Feminine,False,59,41
Rodez-Bordeaux-May-6-2023-Division-1-Feminine,True,33,67
Le-Havre-Stade-de-Reims-May-6-2023-Division-1-Feminine,False,49,51
Fleury-Montpellier-May-6-2023-Division-1-Feminine,False,49,51
Dijon-Lyon-May-6-2023-Division-1-Feminine,False,65,35
Paris-Saint-Germain-Paris-FC-May-7-2023-Division-1-Feminine,True,69,31
Guingamp-Rodez-May-21-2023-Division-1-Feminine,False,58,42
Montpellier-Le-Havre-May-21-2023-Division-1-Feminine,False,57,43
Stade-de-Reims-Dijon-May-21-2023-Division-1-Feminine,False,59,41
Bordeaux-Fleury-May-21-2023-Division-1-Feminine,True,49,51
Paris-FC-Soyaux-May-21-2023-Division-1-Feminine,False,54,46
Paris-Saint-Germain-Lyon-May-21-2023-Division-1-Feminine,False,36,64
Soyaux-Paris-Saint-Germain-May-27-2023-Division-1-Feminine,False,64,36
Rodez-Paris-FC-May-27-2023-Division-1-Feminine,False,62,38
Le-Havre-Bordeaux-May-27-2023-Division-1-Feminine,False,60,40
Fleury-Guingamp-May-27-2023-Division-1-Feminine,False,52,48
Lyon-Stade-de-Reims-May-27-2023-Division-1-Feminine,False,58,42
Dijon-Montpellier-May-27-2023-Division-1-Feminine,False,34,66
Le-Havre-Lyon-September-15-2023-Division-1-Feminine,False,69,31
Montpellier-Dijon-September-16-2023-Division-1-Feminine,False,60,40
Fleury-Guingamp-September-16-2023-Division-1-Feminine,False,47,53
Lille-Paris-FC-September-16-2023-Division-1-Feminine,False,59,41
Stade-de-Reims-Saint-Etienne-September-16-2023-Division-1-Feminine,False,46,54
Bordeaux-Paris-Saint-Germain-September-17-2023-Division-1-Feminine,False,74,26
Paris-FC-Fleury-September-29-2023-Division-1-Feminine,False,65,35
Guingamp-Stade-de-Reims-September-30-2023-Division-1-Feminine,True,57,43
Saint-Etienne-Montpellier-September-30-2023-Division-1-Feminine,True,38,62
Bordeaux-Le-Havre-September-30-2023-Division-1-Feminine,True,31,69
Dijon-Lille-September-30-2023-Division-1-Feminine,True,48,52
Paris-Saint-Germain-Lyon-October-1-2023-Division-1-Feminine,False,51,49
Saint-Etienne-Paris-Saint-Germain-October-6-2023-Division-1-Feminine,False,70,30
Le-Havre-Paris-FC-October-6-2023-Division-1-Feminine,False,48,52
Lille-Fleury-October-7-2023-Division-1-Feminine,False,58,42
Montpellier-Guingamp-October-7-2023-Division-1-Feminine,False,51,49
Stade-de-Reims-Dijon-October-7-2023-Division-1-Feminine,False,43,57
Lyon-Bordeaux-October-8-2023-Division-1-Feminine,False,70,30
Bordeaux-Montpellier-October-13-2023-Division-1-Feminine,True,40,60
Paris-FC-Guingamp-October-14-2023-Division-1-Feminine,False,62,38
Le-Havre-Lille-October-14-2023-Division-1-Feminine,True,58,42
Fleury-Dijon-October-14-2023-Division-1-Feminine,False,53,47
Lyon-Saint-Etienne-October-14-2023-Division-1-Feminine,False,70,30
Montpellier-Fleury-October-20-2023-Division-1-Feminine,True,50,50
Guingamp-Bordeaux-October-21-2023-Division-1-Feminine,False,51,49
Saint-Etienne-Le-Havre-October-21-2023-Division-1-Feminine,False,59,41
Lille-Paris-Saint-Germain-October-21-2023-Division-1-Feminine,False,69,31
Dijon-Paris-FC-October-22-2023-Division-1-Feminine,False,58,42
Stade-de-Reims-Lyon-October-22-2023-Division-1-Feminine,False,68,32
Lille-Montpellier-November-3-2023-Division-1-Feminine,True,45,55
Bordeaux-Stade-de-Reims-November-4-2023-Division-1-Feminine,False,45,55
Le-Havre-Dijon-November-4-2023-Division-1-Feminine,True,66,34
Fleury-Saint-Etienne-November-4-2023-Division-1-Feminine,False,46,54
Paris-FC-Lyon-November-5-2023-Division-1-Feminine,False,50,50
Lyon-Montpellier-November-10-2023-Division-1-Feminine,False,62,38
Fleury-Bordeaux-November-11-2023-Division-1-Feminine,False,59,41
Stade-de-Reims-Le-Havre-November-11-2023-Division-1-Feminine,True,41,59
Guingamp-Lille-November-11-2023-Division-1-Feminine,False,42,58
Saint-Etienne-Paris-FC-November-11-2023-Division-1-Feminine,False,60,40
Dijon-Paris-Saint-Germain-November-12-2023-Division-1-Feminine,False,74,26
Lyon-Dijon-November-17-2023-Division-1-Feminine,False,75,25
Lille-Saint-Etienne-November-18-2023-Division-1-Feminine,False,44,56
Le-Havre-Guingamp-November-18-2023-Division-1-Feminine,False,53,47
Montpellier-Stade-de-Reims-November-18-2023-Division-1-Feminine,False,66,34
Paris-Saint-Germain-Fleury-November-19-2023-Division-1-Feminine,False,72,28
Paris-FC-Bordeaux-November-19-2023-Division-1-Feminine,False,71,29
Dijon-Saint-Etienne-November-25-2023-Division-1-Feminine,False,49,51
Bordeaux-Lille-November-25-2023-Division-1-Feminine,False,44,56
Paris-Saint-Germain-Montpellier-November-26-2023-Division-1-Feminine,False,59,41
Stade-de-Reims-Paris-FC-November-26-2023-Division-1-Feminine,True,31,69
Guingamp-Lyon-November-26-2023-Division-1-Feminine,False,66,34
Lyon-Lille-December-8-2023-Division-1-Feminine,False,64,36
Saint-Etienne-Guingamp-December-9-2023-Division-1-Feminine,False,45,55
Dijon-Bordeaux-December-9-2023-Division-1-Feminine,False,55,45
Stade-de-Reims-Fleury-December-9-2023-Division-1-Feminine,False,39,61
Montpellier-Paris-FC-December-9-2023-Division-1-Feminine,False,57,43
Le-Havre-Paris-Saint-Germain-December-10-2023-Division-1-Feminine,True,31,69
Montpellier-Le-Havre-December-15-2023-Division-1-Feminine,False,52,48
Fleury-Lyon-December-16-2023-Division-1-Feminine,False,72,28
Guingamp-Dijon-December-16-2023-Division-1-Feminine,True,50,50
Lille-Stade-de-Reims-December-16-2023-Division-1-Feminine,False,40,60
Bordeaux-Saint-Etienne-December-16-2023-Division-1-Feminine,False,46,54
Paris-FC-Paris-Saint-Germain-December-17-2023-Division-1-Feminine,False,49,51
Paris-Saint-Germain-Lille-January-9-2024-Division-1-Feminine,False,65,35
Guingamp-Montpellier-January-10-2024-Division-1-Feminine,False,60,40
Dijon-Fleury-January-10-2024-Division-1-Feminine,False,61,39
Lyon-Paris-FC-January-10-2024-Division-1-Feminine,False,57,43
Paris-Saint-Germain-Stade-de-Reims-January-17-2024-Division-1-Feminine,False,74,26
Stade-de-Reims-Guingamp-January-20-2024-Division-1-Feminine,False,47,53
Lille-Dijon-January-20-2024-Division-1-Feminine,True,57,43
Paris-Saint-Germain-Bordeaux-January-20-2024-Division-1-Feminine,False,69,31
Saint-Etienne-Fleury-January-21-2024-Division-1-Feminine,False,39,61
Montpellier-Lyon-January-21-2024-Division-1-Feminine,False,63,37
Fleury-Paris-Saint-Germain-February-2-2024-Division-1-Feminine,True,33,67
Le-Havre-Saint-Etienne-February-3-2024-Division-1-Feminine,False,51,49
Lyon-Stade-de-Reims-February-3-2024-Division-1-Feminine,False,74,26
Dijon-Montpellier-February-3-2024-Division-1-Feminine,False,43,57
Bordeaux-Guingamp-February-3-2024-Division-1-Feminine,True,61,39
Paris-FC-Lille-February-4-2024-Division-1-Feminine,False,66,34
Stade-de-Reims-Montpellier-February-9-2024-Division-1-Feminine,False,55,45
Bordeaux-Paris-FC-February-10-2024-Division-1-Feminine,False,61,39
Lille-Le-Havre-February-10-2024-Division-1-Feminine,True,45,55
Guingamp-Fleury-February-10-2024-Division-1-Feminine,False,35,65
Saint-Etienne-Dijon-February-10-2024-Division-1-Feminine,False,48,52
Lyon-Paris-Saint-Germain-February-11-2024-Division-1-Feminine,True,45,55
Paris-Saint-Germain-Guingamp-February-17-2024-Division-1-Feminine,False,71,29
Saint-Etienne-Stade-de-Reims-February-17-2024-Division-1-Feminine,False,57,43
Le-Havre-Bordeaux-February-17-2024-Division-1-Feminine,True,58,42
Fleury-Stade-de-Reims-March-2-2024-Division-1-Feminine,False,52,48
Paris-Saint-Germain-Le-Havre-March-2-2024-Division-1-Feminine,False,70,30
Montpellier-Bordeaux-March-2-2024-Division-1-Feminine,False,63,37
Lille-Guingamp-March-2-2024-Division-1-Feminine,False,45,55
Dijon-Lyon-March-3-2024-Division-1-Feminine,False,75,25
Paris-FC-Le-Havre-March-6-2024-Division-1-Feminine,False,51,49
Lyon-Fleury-March-15-2024-Division-1-Feminine,False,66,34
Guingamp-Paris-FC-March-16-2024-Division-1-Feminine,False,55,45
Paris-Saint-Germain-Saint-Etienne-March-16-2024-Division-1-Feminine,False,67,33
Bordeaux-Dijon-March-16-2024-Division-1-Feminine,False,49,51
Stade-de-Reims-Lille-March-16-2024-Division-1-Feminine,False,42,58
Le-Havre-Montpellier-March-17-2024-Division-1-Feminine,True,51,49
Fleury-Paris-FC-March-22-2024-Division-1-Feminine,False,46,54
Lille-Lyon-March-23-2024-Division-1-Feminine,False,63,37
Dijon-Guingamp-March-23-2024-Division-1-Feminine,False,46,54
Saint-Etienne-Bordeaux-March-23-2024-Division-1-Feminine,False,49,51
Le-Havre-Stade-de-Reims-March-23-2024-Division-1-Feminine,False,43,57
Montpellier-Paris-Saint-Germain-March-24-2024-Division-1-Feminine,False,68,32
Paris-FC-Montpellier-March-29-2024-Division-1-Feminine,False,53,47
Guingamp-Saint-Etienne-March-30-2024-Division-1-Feminine,False,57,43
Fleury-Lille-March-30-2024-Division-1-Feminine,True,53,47
Stade-de-Reims-Bordeaux-March-30-2024-Division-1-Feminine,False,44,56
Paris-Saint-Germain-Dijon-March-31-2024-Division-1-Feminine,False,72,28
Lyon-Le-Havre-March-31-2024-Division-1-Feminine,False,68,32
Paris-FC-Stade-de-Reims-April-12-2024-Division-1-Feminine,True,64,36
Montpellier-Lille-April-13-2024-Division-1-Feminine,False,58,42
Guingamp-Paris-Saint-Germain-April-13-2024-Division-1-Feminine,True,29,71
Dijon-Le-Havre-April-13-2024-Division-1-Feminine,False,55,45
Bordeaux-Fleury-April-14-2024-Division-1-Feminine,False,53,47
Saint-Etienne-Lyon-April-14-2024-Division-1-Feminine,False,60,40
Paris-FC-Saint-Etienne-April-19-2024-Division-1-Feminine,False,43,57
Paris-Saint-Germain-Paris-FC-April-24-2024-Division-1-Feminine,True,55,45
Lyon-Guingamp-April-24-2024-Division-1-Feminine,False,55,45
Lille-Bordeaux-April-24-2024-Division-1-Feminine,False,44,56
Le-Havre-Fleury-April-24-2024-Division-1-Feminine,False,58,42
Montpellier-Saint-Etienne-April-24-2024-Division-1-Feminine,False,48,52
Dijon-Stade-de-Reims-April-24-2024-Division-1-Feminine,True,51,49
Bordeaux-Lyon-May-8-2024-Division-1-Feminine,False,39,61
Guingamp-Le-Havre-May-8-2024-Division-1-Feminine,False,56,44
Fleury-Montpellier-May-8-2024-Division-1-Feminine,False,45,55
Saint-Etienne-Lille-May-8-2024-Division-1-Feminine,True,53,47
Stade-de-Reims-Paris-Saint-Germain-May-8-2024-Division-1-Feminine,False,43,57
Paris-FC-Dijon-May-8-2024-Division-1-Feminine,False,43,57
Paris-Saint-Germain-Paris-FC-May-11-2024-Division-1-Feminine,True,70,30
Lyon-Stade-de-Reims-May-12-2024-Division-1-Feminine,False,69,31
Paris-FC-Stade-de-Reims-May-17-2024-Division-1-Feminine,True,56,44
Lyon-Paris-Saint-Germain-May-17-2024-Division-1-Feminine,False,40,60
